cell_line,agent,PrimaryTarget,Pathway,concentration,GRvalue,IncreasedFracDead,receptor_status,color_map
MDAMB453,Everolimus,mTOR1,PI3K/mTOR,0.1,0.1289,0.13480999999999999,TNBC,#ca7832
MDAMB453,Everolimus,mTOR1,PI3K/mTOR,0.31623,0.083,0.098572,TNBC,#ca7832
MDAMB453,Everolimus,mTOR1,PI3K/mTOR,1.0,0.07362,0.11675999999999999,TNBC,#ca7832
MDAMB453,Everolimus,mTOR1,PI3K/mTOR,3.1623,0.090132,0.07874400000000001,TNBC,#ca7832
MDAMB453,Everolimus,mTOR1,PI3K/mTOR,10.0,0.030883999999999998,0.15089,TNBC,#ca7832
MDAMB453,INK128/MLN0128,mTORC1/2,PI3K/mTOR,0.00031623,1.0825,0.0029076999999999996,TNBC,#ca7832
MDAMB453,INK128/MLN0128,mTORC1/2,PI3K/mTOR,0.001,1.0937,0.027670999999999998,TNBC,#ca7832
MDAMB453,INK128/MLN0128,mTORC1/2,PI3K/mTOR,0.0031623000000000003,0.95919,0.011147,TNBC,#ca7832
MDAMB453,INK128/MLN0128,mTORC1/2,PI3K/mTOR,0.01,0.45063000000000003,0.09717999999999999,TNBC,#ca7832
MDAMB453,INK128/MLN0128,mTORC1/2,PI3K/mTOR,0.031623000000000005,-0.064859,0.16785999999999998,TNBC,#ca7832
MDAMB453,INK128/MLN0128,mTORC1/2,PI3K/mTOR,0.1,-0.19029000000000001,0.28235,TNBC,#ca7832
MDAMB453,INK128/MLN0128,mTORC1/2,PI3K/mTOR,0.31623,-0.28617,0.33392,TNBC,#ca7832
MDAMB453,INK128/MLN0128,mTORC1/2,PI3K/mTOR,1.0,-0.31413,0.36029,TNBC,#ca7832
MDAMB453,INK128/MLN0128,mTORC1/2,PI3K/mTOR,3.1623,-0.46838,0.43905,TNBC,#ca7832
MDAMB453,PF-4708671,p70S6K,PI3K/mTOR,0.001,1.1057,0.013885,TNBC,#ca7832
MDAMB453,PF-4708671,p70S6K,PI3K/mTOR,0.0031623000000000003,1.2543,0.010388,TNBC,#ca7832
MDAMB453,PF-4708671,p70S6K,PI3K/mTOR,0.01,1.2038,0.011189,TNBC,#ca7832
MDAMB453,PF-4708671,p70S6K,PI3K/mTOR,0.031623000000000005,1.1016,0.0022579,TNBC,#ca7832
MDAMB453,PF-4708671,p70S6K,PI3K/mTOR,0.1,1.1545,0.004037699999999999,TNBC,#ca7832
MDAMB453,PF-4708671,p70S6K,PI3K/mTOR,0.31623,1.0807,0.013472,TNBC,#ca7832
MDAMB453,PF-4708671,p70S6K,PI3K/mTOR,1.0,1.1335,0.02883,TNBC,#ca7832
MDAMB453,PF-4708671,p70S6K,PI3K/mTOR,3.1623,0.81687,0.061568,TNBC,#ca7832
MDAMB453,PF-4708671,p70S6K,PI3K/mTOR,10.0,0.048242,0.11882000000000001,TNBC,#ca7832
MDAMB453,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,0.001,1.1586,0.023593,TNBC,#ca7832
MDAMB453,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,0.0031623000000000003,1.0314,0.010173,TNBC,#ca7832
MDAMB453,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,0.01,1.0607,0.0027535999999999997,TNBC,#ca7832
MDAMB453,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,0.031623000000000005,1.089,0.015123,TNBC,#ca7832
MDAMB453,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,0.1,1.0127,0.033697000000000005,TNBC,#ca7832
MDAMB453,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,0.31623,0.79819,-0.0027147,TNBC,#ca7832
MDAMB453,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,1.0,0.23248000000000002,0.16086,TNBC,#ca7832
MDAMB453,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,3.1623,-0.14981,0.21145,TNBC,#ca7832
MDAMB453,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,10.0,-0.60726,0.5568,TNBC,#ca7832
MDAMB453,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,0.001,0.99192,0.028168000000000002,TNBC,#ca7832
MDAMB453,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,0.0031623000000000003,1.0447,-0.0083524,TNBC,#ca7832
MDAMB453,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,0.01,1.0577,0.018484,TNBC,#ca7832
MDAMB453,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,0.031623000000000005,0.85815,0.034843,TNBC,#ca7832
MDAMB453,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,0.1,0.78462,0.06287999999999999,TNBC,#ca7832
MDAMB453,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,0.31623,0.6030300000000001,0.058322000000000006,TNBC,#ca7832
MDAMB453,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,1.0,0.23214,0.13971,TNBC,#ca7832
MDAMB453,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,3.1623,-0.020729,0.18507,TNBC,#ca7832
MDAMB453,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,10.0,-0.37362,0.38023,TNBC,#ca7832
MDAMB453,Ceritinib/LDK378,ALK,RTK,0.001,1.1221,-0.0058927,TNBC,#ca7832
MDAMB453,Ceritinib/LDK378,ALK,RTK,0.0031623000000000003,1.1326,-0.0035986999999999994,TNBC,#ca7832
MDAMB453,Ceritinib/LDK378,ALK,RTK,0.01,1.1159,-0.0019259000000000001,TNBC,#ca7832
MDAMB453,Ceritinib/LDK378,ALK,RTK,0.031623000000000005,1.031,0.0082543,TNBC,#ca7832
MDAMB453,Ceritinib/LDK378,ALK,RTK,0.1,0.8195899999999999,0.025359,TNBC,#ca7832
MDAMB453,Ceritinib/LDK378,ALK,RTK,0.31623,0.51053,0.067216,TNBC,#ca7832
MDAMB453,Ceritinib/LDK378,ALK,RTK,1.0,0.08052000000000001,0.10772000000000001,TNBC,#ca7832
MDAMB453,Ceritinib/LDK378,ALK,RTK,3.1623,-0.59555,0.5331899999999999,TNBC,#ca7832
MDAMB453,Ceritinib/LDK378,ALK,RTK,10.0,-0.6865899999999999,0.68874,TNBC,#ca7832
MDAMB453,Neratinib/HKI272,EGFR/HER2,RTK,0.00031623,0.9719,0.030049,TNBC,#ca7832
MDAMB453,Neratinib/HKI272,EGFR/HER2,RTK,0.001,0.96099,0.040848,TNBC,#ca7832
MDAMB453,Neratinib/HKI272,EGFR/HER2,RTK,0.0031623000000000003,0.8209700000000001,0.057745000000000005,TNBC,#ca7832
MDAMB453,Neratinib/HKI272,EGFR/HER2,RTK,0.01,0.612,0.06980399999999999,TNBC,#ca7832
MDAMB453,Neratinib/HKI272,EGFR/HER2,RTK,0.031623000000000005,0.42078999999999994,0.12345,TNBC,#ca7832
MDAMB453,Neratinib/HKI272,EGFR/HER2,RTK,0.1,0.36675,0.08934199999999999,TNBC,#ca7832
MDAMB453,Neratinib/HKI272,EGFR/HER2,RTK,0.31623,0.13391,0.17767,TNBC,#ca7832
MDAMB453,Neratinib/HKI272,EGFR/HER2,RTK,1.0,-0.066202,0.19525,TNBC,#ca7832
MDAMB453,Neratinib/HKI272,EGFR/HER2,RTK,3.1623,-0.32161,0.34533,TNBC,#ca7832
MDAMB453,Tivantinib/ARQ197,MET,RTK,0.001,1.0917,0.022974,TNBC,#ca7832
MDAMB453,Tivantinib/ARQ197,MET,RTK,0.0031623000000000003,1.0026,0.020838,TNBC,#ca7832
MDAMB453,Tivantinib/ARQ197,MET,RTK,0.01,1.1083,0.021231,TNBC,#ca7832
MDAMB453,Tivantinib/ARQ197,MET,RTK,0.031623000000000005,1.0844,0.029337000000000002,TNBC,#ca7832
MDAMB453,Tivantinib/ARQ197,MET,RTK,0.1,0.82485,0.043538,TNBC,#ca7832
MDAMB453,Tivantinib/ARQ197,MET,RTK,0.31623,0.2442,0.16997,TNBC,#ca7832
MDAMB453,Tivantinib/ARQ197,MET,RTK,1.0,0.038314,0.22175999999999998,TNBC,#ca7832
MDAMB453,Tivantinib/ARQ197,MET,RTK,3.1623,-0.044657,0.20309000000000002,TNBC,#ca7832
MDAMB453,Tivantinib/ARQ197,MET,RTK,10.0,-0.071907,0.18275,TNBC,#ca7832
MDAMB453,Cediranib/AZD2171,VEGFR/cKIT,RTK,0.001,1.1247,0.0038615999999999998,TNBC,#ca7832
MDAMB453,Cediranib/AZD2171,VEGFR/cKIT,RTK,0.0031623000000000003,1.1137,-0.0011801,TNBC,#ca7832
MDAMB453,Cediranib/AZD2171,VEGFR/cKIT,RTK,0.01,1.0834,0.0099252,TNBC,#ca7832
MDAMB453,Cediranib/AZD2171,VEGFR/cKIT,RTK,0.031623000000000005,1.0717,-0.0037922,TNBC,#ca7832
MDAMB453,Cediranib/AZD2171,VEGFR/cKIT,RTK,0.1,1.1086,-0.0012984000000000001,TNBC,#ca7832
MDAMB453,Cediranib/AZD2171,VEGFR/cKIT,RTK,0.31623,1.0831,-0.023369,TNBC,#ca7832
MDAMB453,Cediranib/AZD2171,VEGFR/cKIT,RTK,1.0,0.96764,0.026668999999999998,TNBC,#ca7832
MDAMB453,Cediranib/AZD2171,VEGFR/cKIT,RTK,3.1623,0.34719,0.091046,TNBC,#ca7832
MDAMB453,Cediranib/AZD2171,VEGFR/cKIT,RTK,10.0,-0.6893600000000001,0.58891,TNBC,#ca7832
MDAMB453,Cabozantinib,VEGFR2/MET,RTK,0.001,1.1531,0.012053,TNBC,#ca7832
MDAMB453,Cabozantinib,VEGFR2/MET,RTK,0.0031623000000000003,1.1136,0.01084,TNBC,#ca7832
MDAMB453,Cabozantinib,VEGFR2/MET,RTK,0.01,1.0643,0.021144,TNBC,#ca7832
MDAMB453,Cabozantinib,VEGFR2/MET,RTK,0.031623000000000005,1.0962,0.0058424,TNBC,#ca7832
MDAMB453,Cabozantinib,VEGFR2/MET,RTK,0.1,1.0695,0.017942,TNBC,#ca7832
MDAMB453,Cabozantinib,VEGFR2/MET,RTK,0.31623,1.1822,0.009502799999999999,TNBC,#ca7832
MDAMB453,Cabozantinib,VEGFR2/MET,RTK,1.0,1.051,0.030313999999999997,TNBC,#ca7832
MDAMB453,Cabozantinib,VEGFR2/MET,RTK,3.1623,0.97841,0.017006,TNBC,#ca7832
MDAMB453,Cabozantinib,VEGFR2/MET,RTK,10.0,0.46452,0.06282599999999999,TNBC,#ca7832
MDAMB468,Abemaciclib/LY2835219,CDK4/6,Cell cycle,0.001,0.96075,0.004199100000000001,TNBC,#ca7832
MDAMB468,Abemaciclib/LY2835219,CDK4/6,Cell cycle,0.0031623000000000003,0.9857,-0.0016954999999999997,TNBC,#ca7832
MDAMB468,Abemaciclib/LY2835219,CDK4/6,Cell cycle,0.01,1.0146,-0.00072454,TNBC,#ca7832
MDAMB468,Abemaciclib/LY2835219,CDK4/6,Cell cycle,0.031623000000000005,1.0490000000000002,0.0054242,TNBC,#ca7832
MDAMB468,Abemaciclib/LY2835219,CDK4/6,Cell cycle,0.1,1.0568,-0.0018464000000000002,TNBC,#ca7832
MDAMB468,Abemaciclib/LY2835219,CDK4/6,Cell cycle,0.31623,1.0178,-0.0038162,TNBC,#ca7832
MDAMB468,Abemaciclib/LY2835219,CDK4/6,Cell cycle,1.0,0.79798,0.015305000000000001,TNBC,#ca7832
MDAMB468,Abemaciclib/LY2835219,CDK4/6,Cell cycle,3.1623,0.33543,0.093413,TNBC,#ca7832
MDAMB468,Abemaciclib/LY2835219,CDK4/6,Cell cycle,10.0,-0.28808,0.50259,TNBC,#ca7832
MDAMB468,Palbociclib/PD0332991,CDK4/6,Cell cycle,0.00031623,0.97151,0.0081923,TNBC,#ca7832
MDAMB468,Palbociclib/PD0332991,CDK4/6,Cell cycle,0.001,0.99249,0.008459,TNBC,#ca7832
MDAMB468,Palbociclib/PD0332991,CDK4/6,Cell cycle,0.0031623000000000003,0.99569,-0.004731399999999999,TNBC,#ca7832
MDAMB468,Palbociclib/PD0332991,CDK4/6,Cell cycle,0.01,1.0218,0.006542699999999999,TNBC,#ca7832
MDAMB468,Palbociclib/PD0332991,CDK4/6,Cell cycle,0.031623000000000005,1.0327,0.00352,TNBC,#ca7832
MDAMB468,Palbociclib/PD0332991,CDK4/6,Cell cycle,0.1,1.0237,-0.0033953000000000004,TNBC,#ca7832
MDAMB468,Palbociclib/PD0332991,CDK4/6,Cell cycle,0.31623,1.063,-0.0047496000000000005,TNBC,#ca7832
MDAMB468,Palbociclib/PD0332991,CDK4/6,Cell cycle,1.0,1.0457,-0.0033008000000000004,TNBC,#ca7832
MDAMB468,Palbociclib/PD0332991,CDK4/6,Cell cycle,3.1623,1.0472,-0.006278100000000001,TNBC,#ca7832
MDAMB468,AZD7762,CHK1/2,Cell cycle,0.001,1.0522,0.0019912,TNBC,#ca7832
MDAMB468,AZD7762,CHK1/2,Cell cycle,0.0031623000000000003,1.0472,0.006597700000000001,TNBC,#ca7832
MDAMB468,AZD7762,CHK1/2,Cell cycle,0.01,1.0993,0.022664,TNBC,#ca7832
MDAMB468,AZD7762,CHK1/2,Cell cycle,0.031623000000000005,0.9700799999999999,0.06286900000000001,TNBC,#ca7832
MDAMB468,AZD7762,CHK1/2,Cell cycle,0.1,0.73451,0.10545,TNBC,#ca7832
MDAMB468,AZD7762,CHK1/2,Cell cycle,0.31623,0.47458999999999996,0.13639,TNBC,#ca7832
MDAMB468,AZD7762,CHK1/2,Cell cycle,1.0,-0.025488,0.36196,TNBC,#ca7832
MDAMB468,AZD7762,CHK1/2,Cell cycle,3.1623,-0.4287,0.5351,TNBC,#ca7832
MDAMB468,AZD7762,CHK1/2,Cell cycle,10.0,-0.58601,0.6826300000000001,TNBC,#ca7832
MDAMB468,Volasertib/BI6727,PLK,Cell cycle,0.0001,1.0099,-0.00014492,TNBC,#ca7832
MDAMB468,Volasertib/BI6727,PLK,Cell cycle,0.00031623,0.99924,0.014078,TNBC,#ca7832
MDAMB468,Volasertib/BI6727,PLK,Cell cycle,0.001,0.92601,0.035487,TNBC,#ca7832
MDAMB468,Volasertib/BI6727,PLK,Cell cycle,0.0031623000000000003,0.081684,0.43004,TNBC,#ca7832
MDAMB468,Volasertib/BI6727,PLK,Cell cycle,0.01,-0.37969,0.64007,TNBC,#ca7832
MDAMB468,Volasertib/BI6727,PLK,Cell cycle,0.031623000000000005,-0.46071000000000006,0.65378,TNBC,#ca7832
MDAMB468,Volasertib/BI6727,PLK,Cell cycle,0.1,-0.43896,0.59532,TNBC,#ca7832
MDAMB468,Volasertib/BI6727,PLK,Cell cycle,0.31623,-0.44846,0.61117,TNBC,#ca7832
MDAMB468,Volasertib/BI6727,PLK,Cell cycle,1.0,-0.41376999999999997,0.56085,TNBC,#ca7832
MDAMB468,Dinaciclib/SCH727965,pan CDK,Cell cycle,0.0001,1.0024,0.0052505,TNBC,#ca7832
MDAMB468,Dinaciclib/SCH727965,pan CDK,Cell cycle,0.00031623,1.0169,-0.0010229,TNBC,#ca7832
MDAMB468,Dinaciclib/SCH727965,pan CDK,Cell cycle,0.001,0.99697,-0.0016632,TNBC,#ca7832
MDAMB468,Dinaciclib/SCH727965,pan CDK,Cell cycle,0.0031623000000000003,1.0279,-0.0010737,TNBC,#ca7832
MDAMB468,Dinaciclib/SCH727965,pan CDK,Cell cycle,0.01,0.81057,0.038324000000000004,TNBC,#ca7832
MDAMB468,Dinaciclib/SCH727965,pan CDK,Cell cycle,0.031623000000000005,-0.10574000000000001,0.24245,TNBC,#ca7832
MDAMB468,Dinaciclib/SCH727965,pan CDK,Cell cycle,0.1,-0.2541,0.38953000000000004,TNBC,#ca7832
MDAMB468,Dinaciclib/SCH727965,pan CDK,Cell cycle,0.31623,-0.33213000000000004,0.46667,TNBC,#ca7832
MDAMB468,Dinaciclib/SCH727965,pan CDK,Cell cycle,1.0,-0.41308,0.51994,TNBC,#ca7832
MDAMB468,Cisplatin,Chemo,Chemotherapy,0.0010833,1.0086,0.00061859,TNBC,#ca7832
MDAMB468,Cisplatin,Chemo,Chemotherapy,0.0033333,0.9721299999999999,0.010567,TNBC,#ca7832
MDAMB468,Cisplatin,Chemo,Chemotherapy,0.01,0.94986,0.0014045,TNBC,#ca7832
MDAMB468,Cisplatin,Chemo,Chemotherapy,0.031667,0.9636399999999999,0.013996000000000001,TNBC,#ca7832
MDAMB468,Cisplatin,Chemo,Chemotherapy,0.1,0.91675,0.014985,TNBC,#ca7832
MDAMB468,Cisplatin,Chemo,Chemotherapy,0.31623,0.8937799999999999,0.028761000000000002,TNBC,#ca7832
MDAMB468,Cisplatin,Chemo,Chemotherapy,1.0,0.6229100000000001,0.086487,TNBC,#ca7832
MDAMB468,Cisplatin,Chemo,Chemotherapy,3.1623,0.040101,0.25633,TNBC,#ca7832
MDAMB468,Cisplatin,Chemo,Chemotherapy,10.0,-0.28664,0.4664,TNBC,#ca7832
MDAMB468,Doxorubicin,Chemo,Chemotherapy,0.00031623,0.9249700000000001,0.011519,TNBC,#ca7832
MDAMB468,Doxorubicin,Chemo,Chemotherapy,0.001,0.9628700000000001,0.022821,TNBC,#ca7832
MDAMB468,Doxorubicin,Chemo,Chemotherapy,0.0031623000000000003,0.8237,0.029149,TNBC,#ca7832
MDAMB468,Doxorubicin,Chemo,Chemotherapy,0.01,0.019605,0.30990999999999996,TNBC,#ca7832
MDAMB468,Doxorubicin,Chemo,Chemotherapy,0.031623000000000005,-0.28915,0.42473999999999995,TNBC,#ca7832
MDAMB468,Doxorubicin,Chemo,Chemotherapy,0.1,-0.36598,0.51446,TNBC,#ca7832
MDAMB468,Doxorubicin,Chemo,Chemotherapy,0.31623,-0.42627,0.56102,TNBC,#ca7832
MDAMB468,Doxorubicin,Chemo,Chemotherapy,1.0,-0.33921999999999997,0.43443000000000004,TNBC,#ca7832
MDAMB468,Doxorubicin,Chemo,Chemotherapy,3.1623,-0.29004,0.56394,TNBC,#ca7832
MDAMB468,Paclitaxel,Chemo,Chemotherapy,0.0001,0.6380600000000001,0.2208,TNBC,#ca7832
MDAMB468,Paclitaxel,Chemo,Chemotherapy,0.00031623,0.9157799999999999,0.033056,TNBC,#ca7832
MDAMB468,Paclitaxel,Chemo,Chemotherapy,0.001,0.7064199999999999,0.14755,TNBC,#ca7832
MDAMB468,Paclitaxel,Chemo,Chemotherapy,0.0031623000000000003,0.048242,0.46703,TNBC,#ca7832
MDAMB468,Paclitaxel,Chemo,Chemotherapy,0.01,-0.32382,0.73331,TNBC,#ca7832
MDAMB468,Paclitaxel,Chemo,Chemotherapy,0.031623000000000005,-0.40303,0.7397600000000001,TNBC,#ca7832
MDAMB468,Paclitaxel,Chemo,Chemotherapy,0.1,-0.54719,0.80695,TNBC,#ca7832
MDAMB468,Paclitaxel,Chemo,Chemotherapy,0.31623,-0.51566,0.7810699999999999,TNBC,#ca7832
MDAMB468,Paclitaxel,Chemo,Chemotherapy,1.0,-0.52178,0.78956,TNBC,#ca7832
MDAMB468,Topotecan,Topo I,Chemotherapy,0.0010833,0.98451,0.0016053,TNBC,#ca7832
MDAMB468,Topotecan,Topo I,Chemotherapy,0.0033333,0.9851,-0.0051405,TNBC,#ca7832
MDAMB468,Topotecan,Topo I,Chemotherapy,0.01,0.79192,0.054621,TNBC,#ca7832
MDAMB468,Topotecan,Topo I,Chemotherapy,0.031667,-0.098722,0.33571,TNBC,#ca7832
MDAMB468,Topotecan,Topo I,Chemotherapy,0.1,-0.4379,0.62739,TNBC,#ca7832
MDAMB468,Topotecan,Topo I,Chemotherapy,0.31623,-0.61423,0.75922,TNBC,#ca7832
MDAMB468,Topotecan,Topo I,Chemotherapy,1.0,-0.66518,0.79819,TNBC,#ca7832
MDAMB468,Topotecan,Topo I,Chemotherapy,3.1623,-0.65766,0.79091,TNBC,#ca7832
MDAMB468,Topotecan,Topo I,Chemotherapy,10.0,-0.5627,0.65476,TNBC,#ca7832
MDAMB468,Etoposide,Topo II,Chemotherapy,0.0010833,1.0019,-0.007215399999999999,TNBC,#ca7832
MDAMB468,Etoposide,Topo II,Chemotherapy,0.0033333,0.9726799999999999,-0.00046663,TNBC,#ca7832
MDAMB468,Etoposide,Topo II,Chemotherapy,0.01,0.98961,-0.003943199999999999,TNBC,#ca7832
MDAMB468,Etoposide,Topo II,Chemotherapy,0.031667,1.0174,-0.00051368,TNBC,#ca7832
MDAMB468,Etoposide,Topo II,Chemotherapy,0.1,0.93,0.012054,TNBC,#ca7832
MDAMB468,Etoposide,Topo II,Chemotherapy,0.31623,0.75472,0.06250499999999999,TNBC,#ca7832
MDAMB468,Etoposide,Topo II,Chemotherapy,1.0,-0.0051678,0.32016,TNBC,#ca7832
MDAMB468,Etoposide,Topo II,Chemotherapy,3.1623,-0.30767,0.43217,TNBC,#ca7832
MDAMB468,Etoposide,Topo II,Chemotherapy,10.0,-0.51322,0.66461,TNBC,#ca7832
MDAMB468,Dasatinib,BCR/ABL,MAPK/nRTK,0.001,1.0345,0.0021956999999999996,TNBC,#ca7832
MDAMB468,Dasatinib,BCR/ABL,MAPK/nRTK,0.0031623000000000003,0.98898,0.0098641,TNBC,#ca7832
MDAMB468,Dasatinib,BCR/ABL,MAPK/nRTK,0.01,1.0635,0.018588999999999998,TNBC,#ca7832
MDAMB468,Dasatinib,BCR/ABL,MAPK/nRTK,0.031623000000000005,1.0407,0.027624,TNBC,#ca7832
MDAMB468,Dasatinib,BCR/ABL,MAPK/nRTK,0.1,0.89651,0.039764,TNBC,#ca7832
MDAMB468,Dasatinib,BCR/ABL,MAPK/nRTK,0.31623,0.84405,0.047891,TNBC,#ca7832
MDAMB468,Dasatinib,BCR/ABL,MAPK/nRTK,1.0,0.76143,0.072145,TNBC,#ca7832
MDAMB468,Dasatinib,BCR/ABL,MAPK/nRTK,3.1623,0.57423,0.093085,TNBC,#ca7832
MDAMB468,Dasatinib,BCR/ABL,MAPK/nRTK,10.0,0.33926999999999996,0.10102,TNBC,#ca7832
MDAMB468,Trametinib/GSK1120212,MEK,MAPK/nRTK,0.0001,0.98003,0.017253,TNBC,#ca7832
MDAMB468,Trametinib/GSK1120212,MEK,MAPK/nRTK,0.00031623,0.9928799999999999,0.006809399999999999,TNBC,#ca7832
MDAMB468,Trametinib/GSK1120212,MEK,MAPK/nRTK,0.001,0.92694,0.014214,TNBC,#ca7832
MDAMB468,Trametinib/GSK1120212,MEK,MAPK/nRTK,0.0031623000000000003,0.89135,0.01548,TNBC,#ca7832
MDAMB468,Trametinib/GSK1120212,MEK,MAPK/nRTK,0.01,0.8481,0.014711000000000002,TNBC,#ca7832
MDAMB468,Trametinib/GSK1120212,MEK,MAPK/nRTK,0.031623000000000005,0.73126,0.009857799999999998,TNBC,#ca7832
MDAMB468,Trametinib/GSK1120212,MEK,MAPK/nRTK,0.1,0.65153,0.018807,TNBC,#ca7832
MDAMB468,Trametinib/GSK1120212,MEK,MAPK/nRTK,0.31623,0.5586,0.054546000000000004,TNBC,#ca7832
MDAMB468,Trametinib/GSK1120212,MEK,MAPK/nRTK,1.0,0.40751,0.077459,TNBC,#ca7832
MDAMB468,Saracatinib/AZD0530,SRC,MAPK/nRTK,0.001,0.98674,0.0054872,TNBC,#ca7832
MDAMB468,Saracatinib/AZD0530,SRC,MAPK/nRTK,0.0031623000000000003,0.96824,0.0081434,TNBC,#ca7832
MDAMB468,Saracatinib/AZD0530,SRC,MAPK/nRTK,0.01,1.0059,0.012369,TNBC,#ca7832
MDAMB468,Saracatinib/AZD0530,SRC,MAPK/nRTK,0.031623000000000005,0.94689,0.023049,TNBC,#ca7832
MDAMB468,Saracatinib/AZD0530,SRC,MAPK/nRTK,0.1,0.91464,0.039915,TNBC,#ca7832
MDAMB468,Saracatinib/AZD0530,SRC,MAPK/nRTK,0.31623,0.9353299999999999,0.027884,TNBC,#ca7832
MDAMB468,Saracatinib/AZD0530,SRC,MAPK/nRTK,1.0,0.8206,0.063678,TNBC,#ca7832
MDAMB468,Saracatinib/AZD0530,SRC,MAPK/nRTK,3.1623,0.7156899999999999,0.077601,TNBC,#ca7832
MDAMB468,Saracatinib/AZD0530,SRC,MAPK/nRTK,10.0,0.17779,0.19910999999999998,TNBC,#ca7832
MDAMB468,ABT-737,Bcl2/XL,Misc,0.001,1.0033,0.0033061999999999996,TNBC,#ca7832
MDAMB468,ABT-737,Bcl2/XL,Misc,0.0031623000000000003,0.97124,0.0076298,TNBC,#ca7832
MDAMB468,ABT-737,Bcl2/XL,Misc,0.01,1.0494,-0.0040766,TNBC,#ca7832
MDAMB468,ABT-737,Bcl2/XL,Misc,0.031623000000000005,1.0198,0.0030767,TNBC,#ca7832
MDAMB468,ABT-737,Bcl2/XL,Misc,0.1,0.9865200000000001,0.011299,TNBC,#ca7832
MDAMB468,ABT-737,Bcl2/XL,Misc,0.31623,0.99666,3.1342e-05,TNBC,#ca7832
MDAMB468,ABT-737,Bcl2/XL,Misc,1.0,0.9088,0.022601,TNBC,#ca7832
MDAMB468,ABT-737,Bcl2/XL,Misc,3.1623,0.80689,0.051789,TNBC,#ca7832
MDAMB468,ABT-737,Bcl2/XL,Misc,10.0,0.14203,0.39664,TNBC,#ca7832
MDAMB468,Vorinostat,HDAC,Misc,0.001,0.98272,-0.001225,TNBC,#ca7832
MDAMB468,Vorinostat,HDAC,Misc,0.0031623000000000003,0.99918,0.011078,TNBC,#ca7832
MDAMB468,Vorinostat,HDAC,Misc,0.01,1.0047,-0.0032538000000000003,TNBC,#ca7832
MDAMB468,Vorinostat,HDAC,Misc,0.031623000000000005,1.0064,0.011472,TNBC,#ca7832
MDAMB468,Vorinostat,HDAC,Misc,0.1,1.0036,-0.00033412,TNBC,#ca7832
MDAMB468,Vorinostat,HDAC,Misc,0.31623,0.96052,0.0054586999999999995,TNBC,#ca7832
MDAMB468,Vorinostat,HDAC,Misc,1.0,0.72736,0.018108000000000003,TNBC,#ca7832
MDAMB468,Vorinostat,HDAC,Misc,3.1623,0.129,0.17185999999999998,TNBC,#ca7832
MDAMB468,Vorinostat,HDAC,Misc,10.0,-0.11914000000000001,0.33408000000000004,TNBC,#ca7832
MDAMB468,Luminespib/NVP-AUY922,HSP90,Misc,0.0001,1.0204,0.008140300000000001,TNBC,#ca7832
MDAMB468,Luminespib/NVP-AUY922,HSP90,Misc,0.00031623,1.0061,-0.0038869,TNBC,#ca7832
MDAMB468,Luminespib/NVP-AUY922,HSP90,Misc,0.001,1.043,-0.010979000000000001,TNBC,#ca7832
MDAMB468,Luminespib/NVP-AUY922,HSP90,Misc,0.0031623000000000003,0.8909799999999999,0.0046126000000000006,TNBC,#ca7832
MDAMB468,Luminespib/NVP-AUY922,HSP90,Misc,0.01,-0.10575,0.33605,TNBC,#ca7832
MDAMB468,Luminespib/NVP-AUY922,HSP90,Misc,0.031623000000000005,-0.12718,0.24616,TNBC,#ca7832
MDAMB468,Luminespib/NVP-AUY922,HSP90,Misc,0.1,-0.15136,0.26185,TNBC,#ca7832
MDAMB468,Luminespib/NVP-AUY922,HSP90,Misc,0.31623,-0.16117,0.26344,TNBC,#ca7832
MDAMB468,Luminespib/NVP-AUY922,HSP90,Misc,1.0,-0.17378,0.30116,TNBC,#ca7832
MDAMB468,A-1210477,Mcl-1,Misc,0.001,1.0073,0.0081066,TNBC,#ca7832
MDAMB468,A-1210477,Mcl-1,Misc,0.0031623000000000003,0.97065,0.0072951000000000005,TNBC,#ca7832
MDAMB468,A-1210477,Mcl-1,Misc,0.01,0.97534,0.0081305,TNBC,#ca7832
MDAMB468,A-1210477,Mcl-1,Misc,0.031623000000000005,1.0102,0.0097555,TNBC,#ca7832
MDAMB468,A-1210477,Mcl-1,Misc,0.1,0.99474,0.005604100000000001,TNBC,#ca7832
